2019-09-11 14:24:44.985698: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-09-11 14:24:45.312733: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:0d:00.0
totalMemory: 11.17GiB freeMemory: 11.10GiB
2019-09-11 14:24:45.572049: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 1 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:0e:00.0
totalMemory: 11.17GiB freeMemory: 11.10GiB
2019-09-11 14:24:45.572373: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1045] Device peer to peer matrix
2019-09-11 14:24:45.572405: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1051] DMA: 0 1 
2019-09-11 14:24:45.572414: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1061] 0:   Y Y 
2019-09-11 14:24:45.572420: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1061] 1:   Y Y 
2019-09-11 14:24:45.572436: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:0d:00.0, compute capability: 3.7)
2019-09-11 14:24:45.572443: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:1) -> (device: 1, name: Tesla K80, pci bus id: 0000:0e:00.0, compute capability: 3.7)
User_count: 192403 Item_count: 63001 Cate_count: 801
len_cate_list:  63001
test_set_0_5:  [(114981, [24265, 8283, 43319, 45475], (56743, 31087)), (50580, [42354, 19191, 13067, 33134, 33800, 58952], (43604, 12255)), (172652, [28839, 32507, 34101, 34339], (49205, 2002)), (98577, [299, 5127, 6140, 14805, 15916, 20120], (17961, 29586)), (147658, [4932, 3674, 10339, 19888], (20257, 45347))]
[None, 128]
[None, 128]
[None, 128]
[None, 128]
[None, 100, 128]
[None, 2]
test_gauc: 0.5118	 test_auc: 0.5118
Epoch 0 Global_step 1000	Train_loss: 0.6974	Eval_GAUC: 0.7581	Eval_AUC: 0.7559
Epoch 0 Global_step 22000	Train_loss: 0.6386	Eval_GAUC: 0.6983	Eval_AUC: 0.6981
Epoch 0 Global_step 23000	Train_loss: 0.6348	Eval_GAUC: 0.6982	Eval_AUC: 0.6982
Epoch 0 Global_step 24000	Train_loss: 0.6346	Eval_GAUC: 0.6912	Eval_AUC: 0.6917
Epoch 0 Global_step 25000	Train_loss: 0.6328	Eval_GAUC: 0.7050	Eval_AUC: 0.7050
Epoch 0 Global_step 26000	Train_loss: 0.6318	Eval_GAUC: 0.7004	Eval_AUC: 0.7002
Epoch 0 Global_step 27000	Train_loss: 0.6290	Eval_GAUC: 0.6952	Eval_AUC: 0.6958
Epoch 0 Global_step 28000	Train_loss: 0.6276	Eval_GAUC: 0.7047	Eval_AUC: 0.7055
Epoch 0 Global_step 29000	Train_loss: 0.6289	Eval_GAUC: 0.7171	Eval_AUC: 0.7180
Epoch 0 Global_step 30000	Train_loss: 0.6244	Eval_GAUC: 0.7031	Eval_AUC: 0.7041
Epoch 0 Global_step 31000	Train_loss: 0.6242	Eval_GAUC: 0.7153	Eval_AUC: 0.7159
Epoch 0 Global_step 32000	Train_loss: 0.6211	Eval_GAUC: 0.7202	Eval_AUC: 0.7206
Epoch 0 Global_step 33000	Train_loss: 0.6101	Eval_GAUC: 0.7451	Eval_AUC: 0.7466
Epoch 0 Global_step 34000	Train_loss: 0.5937	Eval_GAUC: 0.7510	Eval_AUC: 0.7507
Epoch 0 Global_step 35000	Train_loss: 0.5763	Eval_GAUC: 0.7537	Eval_AUC: 0.7534
Epoch 0 Global_step 36000	Train_loss: 0.5687	Eval_GAUC: 0.7574	Eval_AUC: 0.7582
Epoch 0 Global_step 37000	Train_loss: 0.5650	Eval_GAUC: 0.7564	Eval_AUC: 0.7577
Epoch 0 Global_step 38000	Train_loss: 0.5615	Eval_GAUC: 0.7628	Eval_AUC: 0.7636
Epoch 0 Global_step 39000	Train_loss: 0.5590	Eval_GAUC: 0.7625	Eval_AUC: 0.7646
Epoch 0 Global_step 40000	Train_loss: 0.5545	Eval_GAUC: 0.7626	Eval_AUC: 0.7651
Epoch 0 DONE	Cost time: 1379.81
Epoch 1 Global_step 41000	Train_loss: 0.1286	Eval_GAUC: 0.7644	Eval_AUC: 0.7665
Epoch 1 Global_step 42000	Train_loss: 0.5423	Eval_GAUC: 0.7549	Eval_AUC: 0.7564
Epoch 1 Global_step 43000	Train_loss: 0.5440	Eval_GAUC: 0.7656	Eval_AUC: 0.7670
Epoch 1 Global_step 44000	Train_loss: 0.5455	Eval_GAUC: 0.7684	Eval_AUC: 0.7699
Epoch 1 Global_step 45000	Train_loss: 0.5466	Eval_GAUC: 0.7684	Eval_AUC: 0.7695
Epoch 1 Global_step 46000	Train_loss: 0.5483	Eval_GAUC: 0.7847	Eval_AUC: 0.7853
Epoch 1 Global_step 47000	Train_loss: 0.5425	Eval_GAUC: 0.7673	Eval_AUC: 0.7692
Epoch 1 Global_step 48000	Train_loss: 0.5391	Eval_GAUC: 0.7761	Eval_AUC: 0.7772
Epoch 1 Global_step 49000	Train_loss: 0.5419	Eval_GAUC: 0.7674	Eval_AUC: 0.7689
Epoch 1 Global_step 50000	Train_loss: 0.5418	Eval_GAUC: 0.7692	Eval_AUC: 0.7715
Epoch 1 Global_step 51000	Train_loss: 0.5380	Eval_GAUC: 0.7632	Eval_AUC: 0.7657
Epoch 1 Global_step 52000	Train_loss: 0.5427	Eval_GAUC: 0.7698	Eval_AUC: 0.7715
Epoch 1 Global_step 53000	Train_loss: 0.5408	Eval_GAUC: 0.7610	Eval_AUC: 0.7640
Epoch 1 Global_step 54000	Train_loss: 0.5381	Eval_GAUC: 0.7628	Eval_AUC: 0.7654
Epoch 1 Global_step 55000	Train_loss: 0.5359	Eval_GAUC: 0.7633	Eval_AUC: 0.7655
Epoch 1 Global_step 56000	Train_loss: 0.5343	Eval_GAUC: 0.7660	Eval_AUC: 0.7677
Epoch 1 Global_step 57000	Train_loss: 0.5394	Eval_GAUC: 0.7660	Eval_AUC: 0.7685
Epoch 1 Global_step 58000	Train_loss: 0.5355	Eval_GAUC: 0.7709	Eval_AUC: 0.7734
Epoch 1 Global_step 59000	Train_loss: 0.5403	Eval_GAUC: 0.7681	Eval_AUC: 0.7713
Epoch 1 Global_step 60000	Train_loss: 0.5363	Eval_GAUC: 0.7707	Eval_AUC: 0.7733
Epoch 1 Global_step 61000	Train_loss: 0.5384	Eval_GAUC: 0.7690	Eval_AUC: 0.7724
Epoch 1 Global_step 62000	Train_loss: 0.5357	Eval_GAUC: 0.7707	Eval_AUC: 0.7735
Epoch 1 Global_step 63000	Train_loss: 0.5355	Eval_GAUC: 0.7773	Eval_AUC: 0.7792
Epoch 1 Global_step 64000	Train_loss: 0.5356	Eval_GAUC: 0.7844	Eval_AUC: 0.7855
Epoch 1 Global_step 65000	Train_loss: 0.5346	Eval_GAUC: 0.7786	Eval_AUC: 0.7808
Epoch 1 Global_step 66000	Train_loss: 0.5330	Eval_GAUC: 0.7807	Eval_AUC: 0.7820
Epoch 1 Global_step 67000	Train_loss: 0.5351	Eval_GAUC: 0.7805	Eval_AUC: 0.7817
Epoch 1 Global_step 68000	Train_loss: 0.5328	Eval_GAUC: 0.7781	Eval_AUC: 0.7791
Epoch 1 Global_step 69000	Train_loss: 0.5317	Eval_GAUC: 0.7762	Eval_AUC: 0.7783
Epoch 1 Global_step 70000	Train_loss: 0.5286	Eval_GAUC: 0.7775	Eval_AUC: 0.7795
Epoch 1 Global_step 71000	Train_loss: 0.5269	Eval_GAUC: 0.7725	Eval_AUC: 0.7739
Epoch 1 Global_step 72000	Train_loss: 0.5213	Eval_GAUC: 0.7780	Eval_AUC: 0.7794
Epoch 1 Global_step 73000	Train_loss: 0.5220	Eval_GAUC: 0.7765	Eval_AUC: 0.7788
Epoch 1 Global_step 74000	Train_loss: 0.5203	Eval_GAUC: 0.7712	Eval_AUC: 0.7746
Epoch 1 Global_step 75000	Train_loss: 0.5213	Eval_GAUC: 0.7712	Eval_AUC: 0.7743
Epoch 1 Global_step 76000	Train_loss: 0.5211	Eval_GAUC: 0.7679	Eval_AUC: 0.7711
Epoch 1 Global_step 77000	Train_loss: 0.5137	Eval_GAUC: 0.7826	Eval_AUC: 0.7850
Epoch 1 Global_step 78000	Train_loss: 0.5116	Eval_GAUC: 0.7592	Eval_AUC: 0.7633
Epoch 1 Global_step 79000	Train_loss: 0.5105	Eval_GAUC: 0.7737	Eval_AUC: 0.7769
Epoch 1 Global_step 80000	Train_loss: 0.5126	Eval_GAUC: 0.7661	Eval_AUC: 0.7694
Epoch 1 Global_step 81000	Train_loss: 0.5165	Eval_GAUC: 0.7789	Eval_AUC: 0.7817
Epoch 1 DONE	Cost time: 2768.73
Epoch 2 Global_step 82000	Train_loss: 0.2356	Eval_GAUC: 0.7738	Eval_AUC: 0.7762
Epoch 2 Global_step 83000	Train_loss: 0.4966	Eval_GAUC: 0.7828	Eval_AUC: 0.7850
Epoch 2 Global_step 84000	Train_loss: 0.5016	Eval_GAUC: 0.7878	Eval_AUC: 0.7892
Epoch 2 Global_step 85000	Train_loss: 0.5027	Eval_GAUC: 0.7800	Eval_AUC: 0.7821
Epoch 2 Global_step 86000	Train_loss: 0.4987	Eval_GAUC: 0.7782	Eval_AUC: 0.7803
Epoch 2 Global_step 87000	Train_loss: 0.5016	Eval_GAUC: 0.7882	Eval_AUC: 0.7898
Epoch 2 Global_step 88000	Train_loss: 0.5003	Eval_GAUC: 0.7845	Eval_AUC: 0.7859
Epoch 2 Global_step 89000	Train_loss: 0.5047	Eval_GAUC: 0.7923	Eval_AUC: 0.7934
Epoch 2 Global_step 90000	Train_loss: 0.5030	Eval_GAUC: 0.7864	Eval_AUC: 0.7879
Epoch 2 Global_step 91000	Train_loss: 0.5004	Eval_GAUC: 0.7867	Eval_AUC: 0.7889
Epoch 2 Global_step 92000	Train_loss: 0.5037	Eval_GAUC: 0.7903	Eval_AUC: 0.7923
Epoch 2 Global_step 93000	Train_loss: 0.5043	Eval_GAUC: 0.7840	Eval_AUC: 0.7853
Epoch 2 Global_step 94000	Train_loss: 0.5007	Eval_GAUC: 0.7906	Eval_AUC: 0.7927
Epoch 2 Global_step 95000	Train_loss: 0.5059	Eval_GAUC: 0.7933	Eval_AUC: 0.7952
Epoch 2 Global_step 96000	Train_loss: 0.5023	Eval_GAUC: 0.8005	Eval_AUC: 0.8025
Epoch 2 Global_step 97000	Train_loss: 0.5008	Eval_GAUC: 0.7999	Eval_AUC: 0.8016
Epoch 2 Global_step 98000	Train_loss: 0.5011	Eval_GAUC: 0.8045	Eval_AUC: 0.8058
Epoch 2 Global_step 99000	Train_loss: 0.5006	Eval_GAUC: 0.8001	Eval_AUC: 0.8009
Epoch 2 Global_step 100000	Train_loss: 0.4990	Eval_GAUC: 0.7945	Eval_AUC: 0.7957
Epoch 2 Global_step 101000	Train_loss: 0.4997	Eval_GAUC: 0.8087	Eval_AUC: 0.8091
Epoch 2 Global_step 102000	Train_loss: 0.4980	Eval_GAUC: 0.8013	Eval_AUC: 0.8024
Epoch 2 Global_step 103000	Train_loss: 0.4983	Eval_GAUC: 0.8065	Eval_AUC: 0.8070
Epoch 2 Global_step 104000	Train_loss: 0.4980	Eval_GAUC: 0.8002	Eval_AUC: 0.8002
Epoch 2 Global_step 105000	Train_loss: 0.4972	Eval_GAUC: 0.8048	Eval_AUC: 0.8054
Epoch 2 Global_step 106000	Train_loss: 0.4979	Eval_GAUC: 0.8051	Eval_AUC: 0.8043
Epoch 2 Global_step 107000	Train_loss: 0.4980	Eval_GAUC: 0.8101	Eval_AUC: 0.8098
Epoch 2 Global_step 108000	Train_loss: 0.4973	Eval_GAUC: 0.8143	Eval_AUC: 0.8148
Epoch 2 Global_step 109000	Train_loss: 0.4946	Eval_GAUC: 0.8110	Eval_AUC: 0.8112
Epoch 2 Global_step 110000	Train_loss: 0.4971	Eval_GAUC: 0.8125	Eval_AUC: 0.8135
Epoch 2 Global_step 111000	Train_loss: 0.4934	Eval_GAUC: 0.8108	Eval_AUC: 0.8111
Epoch 2 Global_step 112000	Train_loss: 0.4937	Eval_GAUC: 0.8141	Eval_AUC: 0.8138
Epoch 2 Global_step 113000	Train_loss: 0.4946	Eval_GAUC: 0.8179	Eval_AUC: 0.8185
Epoch 2 Global_step 114000	Train_loss: 0.4942	Eval_GAUC: 0.8138	Eval_AUC: 0.8142
Epoch 2 Global_step 115000	Train_loss: 0.4897	Eval_GAUC: 0.8128	Eval_AUC: 0.8134
Epoch 2 Global_step 116000	Train_loss: 0.4910	Eval_GAUC: 0.8270	Eval_AUC: 0.8270
Epoch 2 Global_step 117000	Train_loss: 0.4914	Eval_GAUC: 0.8188	Eval_AUC: 0.8185
Epoch 2 Global_step 118000	Train_loss: 0.4924	Eval_GAUC: 0.8121	Eval_AUC: 0.8120
Epoch 2 Global_step 119000	Train_loss: 0.4879	Eval_GAUC: 0.8168	Eval_AUC: 0.8165
Epoch 2 Global_step 120000	Train_loss: 0.4915	Eval_GAUC: 0.8238	Eval_AUC: 0.8229
Epoch 2 Global_step 121000	Train_loss: 0.4897	Eval_GAUC: 0.8119	Eval_AUC: 0.8121
Epoch 2 Global_step 122000	Train_loss: 0.4854	Eval_GAUC: 0.8189	Eval_AUC: 0.8189
Epoch 2 DONE	Cost time: 4147.44
Epoch 3 Global_step 123000	Train_loss: 0.3351	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 3 Global_step 124000	Train_loss: 0.4666	Eval_GAUC: 0.8231	Eval_AUC: 0.8230
Epoch 3 Global_step 125000	Train_loss: 0.4720	Eval_GAUC: 0.8130	Eval_AUC: 0.8130
Epoch 3 Global_step 126000	Train_loss: 0.4712	Eval_GAUC: 0.8140	Eval_AUC: 0.8138
Epoch 3 Global_step 127000	Train_loss: 0.4657	Eval_GAUC: 0.8219	Eval_AUC: 0.8226
Epoch 3 Global_step 128000	Train_loss: 0.4667	Eval_GAUC: 0.8225	Eval_AUC: 0.8233
Epoch 3 Global_step 129000	Train_loss: 0.4675	Eval_GAUC: 0.8286	Eval_AUC: 0.8282
Epoch 3 Global_step 130000	Train_loss: 0.4716	Eval_GAUC: 0.8192	Eval_AUC: 0.8193
Epoch 3 Global_step 131000	Train_loss: 0.4696	Eval_GAUC: 0.8227	Eval_AUC: 0.8224
Epoch 3 Global_step 132000	Train_loss: 0.4653	Eval_GAUC: 0.8116	Eval_AUC: 0.8120
Epoch 3 Global_step 133000	Train_loss: 0.4663	Eval_GAUC: 0.8145	Eval_AUC: 0.8154
Epoch 3 Global_step 134000	Train_loss: 0.4698	Eval_GAUC: 0.8288	Eval_AUC: 0.8286
Epoch 3 Global_step 135000	Train_loss: 0.4676	Eval_GAUC: 0.8213	Eval_AUC: 0.8213
Epoch 3 Global_step 136000	Train_loss: 0.4738	Eval_GAUC: 0.8296	Eval_AUC: 0.8299
Epoch 3 Global_step 137000	Train_loss: 0.4667	Eval_GAUC: 0.8192	Eval_AUC: 0.8201
Epoch 3 Global_step 138000	Train_loss: 0.4665	Eval_GAUC: 0.8235	Eval_AUC: 0.8239
Epoch 3 Global_step 139000	Train_loss: 0.4707	Eval_GAUC: 0.8139	Eval_AUC: 0.8143
Epoch 3 Global_step 140000	Train_loss: 0.4668	Eval_GAUC: 0.8269	Eval_AUC: 0.8271
Epoch 3 Global_step 141000	Train_loss: 0.4655	Eval_GAUC: 0.8209	Eval_AUC: 0.8210
Epoch 3 Global_step 142000	Train_loss: 0.4652	Eval_GAUC: 0.8340	Eval_AUC: 0.8339
Epoch 3 Global_step 143000	Train_loss: 0.4688	Eval_GAUC: 0.8189	Eval_AUC: 0.8191
Epoch 3 Global_step 144000	Train_loss: 0.4646	Eval_GAUC: 0.8237	Eval_AUC: 0.8246
Epoch 3 Global_step 145000	Train_loss: 0.4648	Eval_GAUC: 0.8349	Eval_AUC: 0.8353
Epoch 3 Global_step 146000	Train_loss: 0.4639	Eval_GAUC: 0.8242	Eval_AUC: 0.8245
Epoch 3 Global_step 147000	Train_loss: 0.4635	Eval_GAUC: 0.8345	Eval_AUC: 0.8341
Epoch 3 Global_step 148000	Train_loss: 0.4640	Eval_GAUC: 0.8345	Eval_AUC: 0.8348
Epoch 3 Global_step 149000	Train_loss: 0.4666	Eval_GAUC: 0.8321	Eval_AUC: 0.8320
Epoch 3 Global_step 150000	Train_loss: 0.4685	Eval_GAUC: 0.8372	Eval_AUC: 0.8367
Epoch 3 Global_step 151000	Train_loss: 0.4601	Eval_GAUC: 0.8364	Eval_AUC: 0.8365
Epoch 3 Global_step 152000	Train_loss: 0.4597	Eval_GAUC: 0.8299	Eval_AUC: 0.8302
Epoch 3 Global_step 153000	Train_loss: 0.4600	Eval_GAUC: 0.8372	Eval_AUC: 0.8374
Epoch 3 Global_step 154000	Train_loss: 0.4608	Eval_GAUC: 0.8405	Eval_AUC: 0.8404
Epoch 3 Global_step 155000	Train_loss: 0.4618	Eval_GAUC: 0.8353	Eval_AUC: 0.8360
Epoch 3 Global_step 156000	Train_loss: 0.4594	Eval_GAUC: 0.8371	Eval_AUC: 0.8374
Epoch 3 Global_step 157000	Train_loss: 0.4584	Eval_GAUC: 0.8295	Eval_AUC: 0.8299
Epoch 3 Global_step 158000	Train_loss: 0.4633	Eval_GAUC: 0.8374	Eval_AUC: 0.8375
Epoch 3 Global_step 159000	Train_loss: 0.4567	Eval_GAUC: 0.8493	Eval_AUC: 0.8489
Epoch 3 Global_step 160000	Train_loss: 0.4552	Eval_GAUC: 0.8417	Eval_AUC: 0.8420
Epoch 3 Global_step 161000	Train_loss: 0.4586	Eval_GAUC: 0.8393	Eval_AUC: 0.8391
Epoch 3 Global_step 162000	Train_loss: 0.4553	Eval_GAUC: 0.8459	Eval_AUC: 0.8461
Epoch 3 Global_step 163000	Train_loss: 0.4574	Eval_GAUC: 0.8444	Eval_AUC: 0.8448
Epoch 3 DONE	Cost time: 5467.09
Epoch 4 Global_step 164000	Train_loss: 0.4077	Eval_GAUC: 0.8375	Eval_AUC: 0.8385
Epoch 4 Global_step 165000	Train_loss: 0.4336	Eval_GAUC: 0.8389	Eval_AUC: 0.8388
Epoch 4 Global_step 166000	Train_loss: 0.4336	Eval_GAUC: 0.8428	Eval_AUC: 0.8432
Epoch 4 Global_step 167000	Train_loss: 0.4320	Eval_GAUC: 0.8366	Eval_AUC: 0.8371
Epoch 4 Global_step 168000	Train_loss: 0.4328	Eval_GAUC: 0.8363	Eval_AUC: 0.8370
Epoch 4 Global_step 169000	Train_loss: 0.4389	Eval_GAUC: 0.8388	Eval_AUC: 0.8395
Epoch 4 Global_step 170000	Train_loss: 0.4351	Eval_GAUC: 0.8374	Eval_AUC: 0.8383
Epoch 4 Global_step 171000	Train_loss: 0.4406	Eval_GAUC: 0.8351	Eval_AUC: 0.8355
Epoch 4 Global_step 172000	Train_loss: 0.4354	Eval_GAUC: 0.8356	Eval_AUC: 0.8363
Epoch 4 Global_step 173000	Train_loss: 0.4404	Eval_GAUC: 0.8389	Eval_AUC: 0.8394
Epoch 4 Global_step 174000	Train_loss: 0.4423	Eval_GAUC: 0.8407	Eval_AUC: 0.8415
Epoch 4 Global_step 175000	Train_loss: 0.4377	Eval_GAUC: 0.8466	Eval_AUC: 0.8470
Epoch 4 Global_step 176000	Train_loss: 0.4438	Eval_GAUC: 0.8431	Eval_AUC: 0.8441
Epoch 4 Global_step 177000	Train_loss: 0.4415	Eval_GAUC: 0.8496	Eval_AUC: 0.8506
Epoch 4 Global_step 178000	Train_loss: 0.4403	Eval_GAUC: 0.8410	Eval_AUC: 0.8423
Epoch 4 Global_step 179000	Train_loss: 0.4420	Eval_GAUC: 0.8412	Eval_AUC: 0.8427
Epoch 4 Global_step 180000	Train_loss: 0.4389	Eval_GAUC: 0.8429	Eval_AUC: 0.8441
Epoch 4 Global_step 181000	Train_loss: 0.4430	Eval_GAUC: 0.8490	Eval_AUC: 0.8499
Epoch 4 Global_step 182000	Train_loss: 0.4405	Eval_GAUC: 0.8392	Eval_AUC: 0.8398
Epoch 4 Global_step 183000	Train_loss: 0.4419	Eval_GAUC: 0.8430	Eval_AUC: 0.8438
Epoch 4 Global_step 184000	Train_loss: 0.4365	Eval_GAUC: 0.8401	Eval_AUC: 0.8407
Epoch 4 Global_step 185000	Train_loss: 0.4395	Eval_GAUC: 0.8442	Eval_AUC: 0.8443
Epoch 4 Global_step 186000	Train_loss: 0.4423	Eval_GAUC: 0.8593	Eval_AUC: 0.8595
Epoch 4 Global_step 187000	Train_loss: 0.4393	Eval_GAUC: 0.8548	Eval_AUC: 0.8558
Epoch 4 Global_step 188000	Train_loss: 0.4395	Eval_GAUC: 0.8502	Eval_AUC: 0.8509
Epoch 4 Global_step 189000	Train_loss: 0.4370	Eval_GAUC: 0.8392	Eval_AUC: 0.8399
Epoch 4 Global_step 190000	Train_loss: 0.4403	Eval_GAUC: 0.8505	Eval_AUC: 0.8511
Epoch 4 Global_step 191000	Train_loss: 0.4397	Eval_GAUC: 0.8483	Eval_AUC: 0.8492
Epoch 4 Global_step 192000	Train_loss: 0.4381	Eval_GAUC: 0.8514	Eval_AUC: 0.8515
Epoch 4 Global_step 193000	Train_loss: 0.4372	Eval_GAUC: 0.8399	Eval_AUC: 0.8411
Epoch 4 Global_step 194000	Train_loss: 0.4405	Eval_GAUC: 0.8573	Eval_AUC: 0.8580
Epoch 4 Global_step 195000	Train_loss: 0.4391	Eval_GAUC: 0.8570	Eval_AUC: 0.8573
Epoch 4 Global_step 196000	Train_loss: 0.4389	Eval_GAUC: 0.8648	Eval_AUC: 0.8647
Epoch 4 Global_step 197000	Train_loss: 0.4361	Eval_GAUC: 0.8567	Eval_AUC: 0.8571
Epoch 4 Global_step 198000	Train_loss: 0.4373	Eval_GAUC: 0.8532	Eval_AUC: 0.8539
Epoch 4 Global_step 199000	Train_loss: 0.4389	Eval_GAUC: 0.8525	Eval_AUC: 0.8526
Epoch 4 Global_step 200000	Train_loss: 0.4392	Eval_GAUC: 0.8619	Eval_AUC: 0.8621
Epoch 4 Global_step 201000	Train_loss: 0.4345	Eval_GAUC: 0.8572	Eval_AUC: 0.8580
Epoch 4 Global_step 202000	Train_loss: 0.4335	Eval_GAUC: 0.8603	Eval_AUC: 0.8606
Epoch 4 Global_step 203000	Train_loss: 0.4365	Eval_GAUC: 0.8601	Eval_AUC: 0.8603
Epoch 4 DONE	Cost time: 6689.08
Epoch 5 Global_step 204000	Train_loss: 0.0777	Eval_GAUC: 0.8528	Eval_AUC: 0.8533
Epoch 5 Global_step 205000	Train_loss: 0.4079	Eval_GAUC: 0.8555	Eval_AUC: 0.8558
Epoch 5 Global_step 206000	Train_loss: 0.4063	Eval_GAUC: 0.8509	Eval_AUC: 0.8510
Epoch 5 Global_step 207000	Train_loss: 0.4109	Eval_GAUC: 0.8543	Eval_AUC: 0.8541
